objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF18admocyb,320.22689426,38.96072964,,19.811,,19.8503,,,,,5.93812,-999.0,,1018.8110008239746,0.842333,8.159976847935468,SN,3,NED,6.81,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASSJ21205388%2B3857368&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASSJ21205388%2B3857368</a></em>; an unknown-mag IrS found in the NED catalogue. Its located 1.72"" N, 6.59"" E from the IrS centre."
ZTF19abhnycz,270.78311105,-23.191986200000002,,18.6129,,18.7353,,,,,0.452945,19.4829,,1.2385997772216797,0.966958,5.321956047788262,VS,1,PS1,0.48,0.0,0.0,0.0,0.0,0.0,3.78,AT,VS,"The transient is synonymous with <em>80162707831179945</em>; an r=17.32 mag stellar source found in the PS1 catalogue. Its located 0.5"" from the stellar source core."
ZTF19adiplvp,270.7831208833333,-23.191983816666667,,18.6716,,18.7512,,,,,0.250204,19.4829,,1.2973003387451172,0.966958,18.300717548001558,VS,1,PS1,0.23,0.0,0.0,0.0,0.0,0.0,3.78,AT,VS,"The transient is synonymous with <em>80162707831179945</em>; an r=17.32 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19abokzbe,278.4372642,-27.0661036,19.2421,,19.2421,,,,,,0.276867,18.3574,0.8846988677978516,,0.655521,43.24204864772037,SN,2,PS1,2.54,0.0,0.0,0.0,0.0,0.0,4.49,AT,SN,"The transient is possibly associated with <em>75522784375860224</em>; an r=18.90 mag galaxy found in the PS1 catalogue. Its located 2.33"" N, 1.02"" W from the galaxy centre."
ZTF18acdxuka,5.11307226,6.050259,19.915,,19.855,,,,,,1.82265,19.0552,0.8598003387451172,,0.0177083,9.130995348095894,AGN,2,SDSS/MILLIQUAS/2MASS/PS1,1.28,10.25,0.0,6607.2,1.0,0.06,0.0,AT,AGN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678624377077873"">SDSS J002027.0+060259.6</a></em>; a J=14.22 mag AGN found in the SDSS/MILLIQUAS/2MASS/PS1 catalogues. Its located 1.51"" N, 0.53"" E (10.3 Kpc) from the AGN centre. A host z=1.000 implies a <em>m - M =</em> 44.10."
ZTF18acefgxp,123.33243435,57.856867425000004,,19.7432,,19.743,,,,,6.51666,21.3196,,-2.428600311279297,0.262036,6.03313654800877,SN,2,NED/SDSS/PS1,6.69,3.64,0.0,118.34,0.03,0.0,32.79,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ081320.13%2B575118.5&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ081320.13%2B575118.5</a></em>; an r=18.30 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 6.07"" N, 2.81"" W (3.6 Kpc) from the galaxy centre. A host z=0.027 implies a <em>m - M =</em> 35.37."
ZTF18abobvym,302.8390266,15.328855233333334,18.2154,18.2394,18.2154,18.2667,-0.0240002,-0.051300048828125,,117.733,0.0326287,21.8163,-3.6008987426757812,-3.3586997985839844,0.502887,31.236192147713155,VS,1,GSC,0.24,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N1UU071355</em>; a B=17.18 mag stellar source found in the GSC catalogue. Its located 0.2"" from the stellar source core."
ZTF18abfoulk,271.79685005714276,-24.982335442857142,,16.8118,,16.8609,,,,,0.110519,19.8115,,-1.2644996643066406,0.903208,5.321956047788262,VS,1,PS1,0.24,0.0,0.0,0.0,0.0,0.0,4.41,AT,VS,"The transient is synonymous with <em>78022717968201612</em>; an r=17.66 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18abstaez,271.0393578,-18.06551405,19.022,,19.2712,,,,,,0.148594,-999.0,1018.0219993591309,,0.5,7.30655094794929,SN,2,PS1,4.59,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>86322710400530351</em>; an r=23.70 mag galaxy found in the PS1 catalogue. Its located 3.95"" N, 2.34"" W from the galaxy centre."
ZTF19aaxrxyc,266.40711255,-17.939812099999997,,17.5612,,17.9574,,,,0.0316992,0.779401,17.0202,,0.5797996520996094,0.185458,13.300740747712553,VS,2,GAIA,0.7,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4120637734561313664</em>; a G=16.80 mag stellar source found in the GAIA catalogue. Its located 0.52"" S, 0.47"" W from the stellar source centre."
ZTF19adcnofj,266.40715287142854,-17.939763642857145,,17.944,,17.5038,,,,,0.171892,17.0202,,0.9626007080078125,0.185458,44.28078704793006,VS,2,GAIA,0.25,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4120637734561313664</em>; a G=16.80 mag stellar source found in the GAIA catalogue. Its located 0.18"" N, 0.17"" E from the stellar source centre."
ZTF18abjchrw,275.49864494285714,66.59764421428572,20.3399,19.9163,20.613,20.045,0.192799,0.5680007934570312,0.135512,0.115555,0.220303,20.4148,-0.07490158081054688,0.3439006805419922,0.990167,40.14512734813616,VS,1,PS1,0.21,0.0,0.0,0.0,0.0,0.0,4.01,AT,VS,"The transient is synonymous with <em>187912754985767943</em>; an r=19.64 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19aazgxht,265.60043706666664,-20.885735633333333,,15.4552,,15.4512,,,,,1.31973,-999.0,,1014.4552001953125,0.5,56.25961804809049,VS,2,GAIA/PS1,2.16,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4118163700270343680</em>; a G=18.62 mag stellar source found in the GAIA/PS1 catalogues. Its located 2.20"" N, 0.71"" E from the stellar source centre."
ZTF19aatvymk,266.4798736333334,-26.969660349999998,17.3848,16.0718,17.5445,16.0718,,1.4727001190185547,,,0.408144,14.9846,2.4001998901367188,2.378800392150879,1.0,18.323182847816497,VS,1,GSC/GAIA,0.41,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S8E4001408</em>; a V=13.96 mag stellar source found in the GSC/GAIA catalogues. Its located 0.4"" from the stellar source core."
ZTF19abpouyz,266.06314683333335,-25.261339499999995,17.552,,17.8382,,,,-0.0232848,,0.627024,15.5559,1.9961004257202148,,0.841729,5.327627347782254,VS,1,GSC/GAIA/PS1,0.59,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S8CL011893</em>; a V=14.32 mag stellar source found in the GSC/GAIA/PS1 catalogues. Its located 0.6"" from the stellar source core."
ZTF19aaueqsg,265.66191792,-27.91043712,,19.2448,,19.2796,,,,,2.07921,26.118,,-0.1947002410888672,0.840292,28.25881944783032,VS,2,GAIA/PS1,1.98,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4060641375067714304</em>; a G=18.19 mag stellar source found in the GAIA/PS1 catalogues. Its located 2.07"" S, 0.05"" W from the stellar source centre."
ZTF18ablqlis,259.43953655,-26.694488149999998,,17.6817,,17.656,,,,,0.0918433,-999.0,,-0.8397006988525391,0.895,7.365081048104912,VS,1,PS1,0.08,0.0,0.0,0.0,0.0,0.0,4.23,AT,VS,"The transient is synonymous with <em>75962594395706861</em>; an r=18.58 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18absrqum,267.37898551250004,2.8266381750000003,19.391,,19.4332,,,,,,3.02761,-999.0,1018.3910007476807,,0.982708,5.330960648134351,UNCLEAR,3,PS1,0.4,0.0,0.0,0.0,0.0,0.0,4.11,AT,UNCLEAR,"The transient is possibly associated with <em>111392673789122486</em>; an r=22.74 mag uncertain found in the PS1 catalogue. Its located 0.35"" S, 0.21"" E from the uncertain centre."
ZTF18abmbfde,272.69424412307694,23.19651002307692,18.625,18.6667,18.0233,17.8628,-0.0416698,0.16049957275390625,0.29337,-0.0750468,5.15211,21.6746,-3.049600601196289,-1.7766990661621094,0.99875,42.20222224807367,UNCLEAR,3,SDSS/PS1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237666210319893210"">SDSS J181046.62+231147.3</a></em>; a g=22.56 mag uncertain found in the SDSS/PS1 catalogues. Its located 0.10"" N, 0.08"" W from the uncertain centre."
ZTF18abtspam,27.7689824,-6.73838775,19.678,19.3719,19.6788,19.4516,,0.2272014617919922,,,13.0731,17.8837,1.7943000793457031,2.4983997344970703,0.125696,6.175034747924656,SN,2,NED/SDSS/2MASS/PS1,12.71,18.42,0.0,346.46,0.08,0.06,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ01510537-0644223&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ01510537-0644223</a></em>; a J=13.53 mag galaxy found in the NED/SDSS/2MASS/PS1 catalogues. Its located 4.13"" N, 12.02"" W (18.4 Kpc) from the galaxy centre. A host z=0.076 implies a <em>m - M =</em> 37.70."
ZTF19abidila,332.61642353636364,-0.01715912727272727,20.912,20.3104,20.8503,20.3021,,0.5482006072998047,,,10.2801,19.1633,1.7487010955810547,1.8159008026123047,0.471518,45.152013848070055,SN,2,NED/SDSS,13.9,12.55,0.0,203.66,0.05,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ221028.33-000114.3&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ221028.33-000114.3</a></em>; an r=20.63 mag galaxy found in the NED/SDSS catalogues. Its located 12.54"" N, 6.04"" W (12.5 Kpc) from the galaxy centre. A host z=0.046 implies a <em>m - M =</em> 36.54."
ZTF18aaypcmm,301.77469173636365,27.490623454545457,,19.7188,,19.503,,,,,0.184038,25.256,,-0.4425010681152344,0.579229,53.160289348103106,SN,2,2MASS,28.66,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>20070542+2729543</em>; a J=15.15 mag galaxy found in the 2MASS catalogue. Its located 27.86"" S, 6.72"" E from the galaxy centre."
ZTF18abunckw,28.1481113,43.374004125,19.8363,20.0814,19.9308,20.0474,,-0.11660003662109375,,,1.2578,21.5245,-1.6881999969482422,1019.0813999176025,0.5,7.058900448027998,SN,2,PS1,3.06,0.0,0.0,0.0,0.0,0.0,5.91,AT,SN,"The transient is possibly associated with <em>160040281469269697</em>; an r=21.03 mag galaxy found in the PS1 catalogue. Its located 1.32"" S, 2.76"" E from the galaxy centre."
ZTF20aaazrxx,234.63667921111107,-15.288519011111113,17.6611,18.0881,18.634,18.9889,0.00200081,-0.35489845275878906,0.053954,0.104663,0.0841385,19.7297,-2.0685997009277344,-0.4134998321533203,0.987292,36.300219947937876,VS,1,SDSS/PS1,0.15,0.0,0.0,0.0,0.0,0.0,6.14,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237674654225924521"">SDSS J153832.81-151718.6</a></em>; an r=19.19 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18acsiwnw,48.106548285714275,14.406053907142857,19.5309,19.0147,19.5933,18.9466,,0.6466999053955078,,,3.73585,-999.0,1018.5308990478516,-2.2203006744384766,0.5,4.091458348091692,SN,2,NED/2MASS/PS1,14.69,9.86,0.0,147.92,0.03,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=UGC02588&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">UGC02588</a></em>; a J=15.06 mag galaxy found in the NED/2MASS/PS1 catalogues. Its located 4.41"" S, 14.01"" W (9.9 Kpc) from the galaxy centre. A host z=0.034 implies a <em>m - M =</em> 35.85."
ZTF18ablvazp,0.5256531833333334,49.435132966666664,17.1601,18.1776,17.1601,17.6836,-0.407999,-0.52349853515625,,-0.112008,6.66802,-999.0,1016.1601009368896,1017.1776008605957,0.20153,38.080243047792464,UNCLEAR,3,PS1,0.05,0.0,0.0,0.0,0.0,0.0,3.83,AT,UNCLEAR,"The transient is possibly associated with <em>167320005256642849</em>; an r=22.70 mag uncertain found in the PS1 catalogue. Its located 0.05"" S, 0.00"" W from the uncertain centre."
ZTF18abloyve,287.6748723555555,-26.782642433333336,19.0811,18.8465,18.6749,18.1708,0.234583,0.5041007995605469,-0.00318333,-0.0254254,1.79934,18.2346,0.8465003967285156,1.3422012329101562,0.979917,38.22215274814516,VS,2,GSC/PS1/GAIA/2MASS,1.8,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>S9RT004302</em>; a V=16.94 mag stellar source found in the GSC/PS1/GAIA/2MASS catalogues. Its located 1.87"" S, 0.21"" W from the stellar source centre."
ZTF18ablwrch,261.197636,-17.87364045,19.2609,,18.9422,,,,-0.320894,,0.0315772,-999.0,1018.2609004974365,,0.5,39.320810148026794,SN,2,PS1,4.44,0.0,0.0,0.0,0.0,0.0,4.26,AT,SN,"The transient is possibly associated with <em>86552611976923454</em>; an r=21.31 mag galaxy found in the PS1 catalogue. Its located 4.43"" S, 0.22"" W from the galaxy centre."
ZTF18abrxqcq,296.1819280428572,-14.80692457857143,19.4452,19.8537,19.4943,19.9344,,-0.44009971618652344,,,3.72855,21.9709,-2.5256996154785156,-0.7073001861572266,0.820444,17.230486148037016,SN,2,NED D,204.35,0.43,0.44,0.0,0.0,0.0,930.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=NGC6822&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">NGC6822</a></em>; a 9.31 mag galaxy found in the NED_D catalogue. Its located 12.79"" S, 203.94"" W (0.4 Kpc) from the galaxy centre. A host distance of 0.4 Mpc implies a <em>m - M =</em> 23.20."
ZTF19aaxpbdh,310.93325832499994,-1.2390382833333335,20.5963,20.1345,20.6216,20.1045,,0.5170993804931641,,,1.30554,20.616,-0.0196990966796875,1019.13450050354,0.110292,17.26923614786938,SN,2,NED/SDSS/2MASS/PS1,9.0,9.79,0.0,250.4,0.06,0.04,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ20434337-0114202&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ20434337-0114202</a></em>; a J=14.23 mag galaxy found in the NED/SDSS/2MASS/PS1 catalogues. Its located 0.37"" S, 9.22"" E (9.8 Kpc) from the galaxy centre. A host z=0.056 implies a <em>m - M =</em> 36.99."
ZTF19adiesef,310.9332346875,-1.23900705,20.6269,20.132,20.5988,20.1139,,0.48490142822265625,,,1.45755,20.616,0.010900497436523438,1019.1319999694824,0.110292,39.211782447993755,SN,2,NED/SDSS/2MASS/PS1,8.65,9.41,0.0,250.4,0.06,0.04,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ20434337-0114202&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ20434337-0114202</a></em>; a J=14.23 mag galaxy found in the NED/SDSS/2MASS/PS1 catalogues. Its located 0.30"" S, 8.87"" E (9.4 Kpc) from the galaxy centre. A host z=0.056 implies a <em>m - M =</em> 36.99."
ZTF18acebhoz,44.16523969090909,37.139766236363634,20.2713,20.2593,19.6946,19.7497,0.012043,-0.05510139465332031,-0.211354,-0.401242,0.286204,21.166,-0.8947010040283203,-0.8822994232177734,0.994167,8.064537047874182,CV,1,DOWNES/PS1,0.36,0.0,0.0,0.0,0.0,0.0,0.0,AT,CV,"The transient is synonymous with <em>7539</em>; an r=20.93 mag cv found in the DOWNES/PS1 catalogues. Its located 0.4"" from the cv core."
ZTF19aaxvjli,308.43383065,-8.710221149999999,18.8711,18.8728,18.8711,18.8728,-0.0016613,-0.00170135498046875,,,0.368532,19.4257,-0.5545997619628906,-0.21559906005859375,0.866818,28.117094947956502,VS,1,PS1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>97543084337998165</em>; an r=23.92 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18adhhulp,330.57127445000003,28.48535245,21.2197,20.6094,21.2197,20.6094,,0.6103000640869141,,,0.105038,21.2592,-0.03949928283691406,-0.44659996032714844,0.953292,52.171469947788864,VS,1,PS1,0.04,0.0,0.0,0.0,0.0,0.0,4.56,AT,VS,"The transient is synonymous with <em>142183305712262955</em>; an r=21.08 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF18abkkuhc,37.72747194,59.57866842,20.6751,19.3703,20.1412,19.0039,1.30477,1.137298583984375,-0.4813,-0.497802,0.0948038,20.5897,0.08539962768554688,-0.07659912109375,0.97525,8.055173648055643,VS,1,PS1,0.09,0.0,0.0,0.0,0.0,0.0,4.34,AT,VS,"The transient is synonymous with <em>179490377274645165</em>; an r=19.88 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18adlpgxp,37.72748249090909,59.578665009090905,20.6751,19.2019,20.1412,19.0322,1.3048,1.108999252319336,-0.4813,0.089178,0.317331,20.5897,0.08539962768554688,-0.24499893188476562,0.97525,6.1664120480418205,VS,1,PS1,0.35,0.0,0.0,0.0,0.0,0.0,4.34,AT,VS,"The transient is synonymous with <em>179490377274645165</em>; an r=19.88 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18actaoxc,37.331874400000004,73.03991132499999,,20.2377,,20.3012,,,,0.013984,0.151693,21.9408,,0.24139976501464844,0.982054,12.123078748118132,VS,1,SDSS/PS1,0.18,0.0,0.0,0.0,0.0,0.0,4.32,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671072217105062"">SDSS J022919.61+730223.7</a></em>; an r=20.08 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF18abvwlnd,1.5172519714285713,38.38631035714286,20.6975,20.6721,20.6126,20.4752,,0.13739967346191406,,,2.44415,19.5507,1.1468009948730469,1.6725997924804688,0.000625,23.14740744791925,SN,2,PS1,2.5,0.0,0.0,0.0,0.0,0.0,9.76,AT,SN,"The transient is possibly associated with <em>154060015181384562</em>; an r=18.51 mag galaxy found in the PS1 catalogue. Its located 0.98"" S, 2.30"" W from the galaxy centre."
ZTF18aceusco,358.74760184999997,5.098378650000001,20.7765,20.3849,20.8568,20.5436,,0.3131999969482422,,,2.20029,21.8145,-1.0380001068115234,-1.264200210571289,0.5,9.083576348144561,SN,2,SDSS/PS1,2.6,0.0,0.0,0.0,0.0,0.12,9.26,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678661960335865"">SDSS J235459.54+050552.3</a></em>; an r=20.62 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.80"" N, 1.87"" W from the galaxy centre."
ZTF18abtvtkp,320.75854806875,3.01333875,19.6082,19.7643,19.5425,19.7589,,-0.216400146484375,,,3.60232,19.2692,0.3390007019042969,0.945098876953125,0.0547083,8.119317147880793,SN,2,SDSS/PS1,3.64,0.0,0.0,0.0,0.0,0.07,12.92,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678598610223407"">SDSS J212302.16+030051.2</a></em>; an r=17.71 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.41"" S, 1.50"" W from the galaxy centre."
ZTF19abbxwjn,333.79605047999996,0.43844908,,20.226,,20.2748,,,,,1.73358,-999.0,,1019.2259998321533,0.5,8.152233747765422,SN,2,NED/SDSS/PS1,2.52,0.0,0.0,0.0,0.0,0.11,11.16,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=APMUKS(BJ)B221237.44%2B001124.4&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">APMUKS(BJ)B221237.44%2B001124.4</a></em>; an r=19.23 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 2.83"" S, 0.77"" W from the galaxy centre."
ZTF19abehavi,338.07893356666665,-4.156351933333333,,20.4739,,20.513,,,,,2.3422,-999.0,,1019.4738998413086,0.5,10.11993054812774,SN,2,NED/SDSS/PS1,2.71,0.0,0.0,0.0,0.0,0.12,18.89,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXiJ2232187-040922&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXiJ2232187-040922</a></em>; an r=18.17 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 1.56"" S, 2.78"" E from the galaxy centre."
ZTF18abvxnbh,355.84744806153844,-1.643193046153846,19.985,19.7477,19.8702,19.65,,0.2201995849609375,,,3.68451,19.9552,0.0298004150390625,0.5244998931884766,,7.117094947956502,SN,2,SDSS/PS1,3.65,0.0,0.0,0.0,0.0,0.11,9.56,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678881555677346"">SDSS J234323.29-013838.8</a></em>; an r=18.51 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.44"" N, 1.21"" E from the galaxy centre."
ZTF18abwkpru,26.66129785,74.11937689166668,19.2836,17.5545,19.8532,17.9305,,1.9227008819580078,,,0.0816923,18.8801,0.4034996032714844,0.06550025939941406,0.980292,4.04479164769873,VS,1,PS1,0.14,0.0,0.0,0.0,0.0,0.0,5.83,AT,VS,"The transient is synonymous with <em>196940266611924085</em>; an r=17.38 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abuxqdq,64.55622315454546,79.79290277272727,20.1851,19.3982,20.1926,19.3172,,0.8754005432128906,,,2.49226,19.4214,0.7637004852294922,0.5473995208740234,0.498604,10.055138847790658,SN,2,NED/LASR,6.57,2.42,0.0,78.57,0.02,0.0,84.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=UGC02987&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">UGC02987</a></em>; a W1=14.41 mag galaxy found in the NED/LASR catalogues. Its located 0.62"" N, 6.54"" W (2.4 Kpc) from the galaxy centre. A host z=0.018 implies a <em>m - M =</em> 34.48."
ZTF18adrzddk,64.55621384615387,79.79291664615386,20.1851,19.404,20.1926,19.3182,,0.8744010925292969,,,2.42786,19.4214,0.7637004852294922,0.5531997680664062,0.498604,4.083460648078471,SN,2,NED/LASR,6.67,2.45,0.0,78.57,0.02,0.0,84.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=UGC02987&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">UGC02987</a></em>; a W1=14.41 mag galaxy found in the NED/LASR catalogues. Its located 0.70"" N, 6.63"" W (2.4 Kpc) from the galaxy centre. A host z=0.018 implies a <em>m - M =</em> 34.48."
ZTF18abtmtpg,42.49600328571429,-8.581090285714286,19.8695,19.0877,19.786,19.0745,,0.7115001678466797,,,20.3,-999.0,1018.869499206543,-2.5510997772216797,0.0108333,4.110439848154783,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18accjxeu,46.99860701,1.96919103,19.5274,19.2359,19.4131,19.2354,,0.17770004272460938,,,6.28995,18.9727,0.5546989440917969,0.9678001403808594,0.0555833,7.053414348047227,SN,2,NED/2MASS/PS1,6.06,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ03075933%2B0158055&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ03075933%2B0158055</a></em>; a J=14.18 mag galaxy found in the NED/2MASS/PS1 catalogues. Its located 3.52"" N, 4.94"" E from the galaxy centre."
ZTF18adogqkz,46.99861095,1.969191825,19.5274,19.2091,19.4131,19.2322,,0.18089866638183594,,,6.2336,18.9727,0.5546989440917969,0.9409999847412109,0.0555833,17.06958334799856,SN,2,NED/2MASS/PS1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ03075933%2B0158055&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ03075933%2B0158055</a></em>; a J=14.18 mag galaxy found in the NED/2MASS/PS1 catalogues. Its located 3.49"" N, 4.90"" E from the galaxy centre."
