Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
ATLAS21wuw,000-BNZ-822,17 49 35.14 +17 13 01.1,Her,UG,--,14.8 - 23: g,267.39641666666665,17.21697222222222,ZTF21abgmexs,0.0437918472157215
ATLAS22berw,000-BPL-304,18 26 23.81 +25 10 49.0,Her,UG,--,16.1 - 23.2 g,276.5992083333333,25.18027777777778,ZTF22abgcigh,0.0753498655835318
ATLAS22jho,000-BPH-983,18 06 43.91 +15 21 18.7,Her,UG,--,18.0 - 23.5: r o,271.6829583333333,15.355194444444445,ZTF22aafmglb,0.4193388508273429
ATLAS22ryz,000-BPK-216,17 35 07.35 +47 26 16.1,Her,UG,--,15.6 - 23.1 g,263.780625,47.43780555555555,ZTF22aapgtoe,0.1228665414046654
ATLAS22sxk,000-BPK-488,18 08 18.03 +18 32 21.8,Her,UG,--,18.1 - <23 g,272.075125,18.53938888888889,ZTF22aashrtn,0.0106472112009919
BMAM-V528,000-BNK-570,18 04 28.69 +34 33 36.2,Her,UG,--,19.7 - 22.3 g,271.11954166666663,34.56005555555555,ZTF18adjkxna,0.0783010515184211
BMAM-V767,000-BNR-801,17 05 50.17 +25 46 11.8,Her,UG,--,18.9 - 21.5 g,256.4590416666666,25.769944444444445,ZTF18aajsfjn,0.1727507966664238
CSS 080302:160845+220610,--,16 08 44.81 +22 06 09.9,Her,UG,--,17.9 - 21.0 CV,242.18670833333329,22.10275,ZTF20aamdlml,0.388380045748485
CSS 080409:174714+150048,000-BFT-221,17 47 14.36 +15 00 47.8,Her,UG,--,16.4 r' - 19.6 CR,266.8098333333333,15.01327777777778,ZTF18abetddh,0.4708708338666947
CSS 080415:162012+115257,--,16 20 12.00 +11 52 57.1,Her,UG,--,19.5 - 20.8 CV,245.04999999999995,11.882527777777778,ZTF18abjzayt,0.9966949889618736
CSS 080424:160232+161732,--,16 02 32.13 +16 17 32.3,Her,UG,--,18.2 - 21.8 CV,240.633875,16.292305555555558,ZTF19aanmcrd,0.7627199185353079
CSS 080512:173860+344023,--,17 38 59.80 +34 40 22.7,Her,UG,--,17.8 - <22 G,264.7491666666666,34.67297222222222,ZTF20abyyzvg,0.1026779864008993
CSS 080513:164002+073208,--,16 40 02.15 +07 32 07.7,Her,UG,--,18.1 - 21.0 CV,250.0089583333333,7.535472222222222,ZTF18aauymtv,0.2307851081362351
CSS 080514:162606+225044,--,16 26 05.71 +22 50 44.4,Her,UG,--,18.3 - 22.5 CV,246.52379166666665,22.845666666666663,ZTF18abagclj,1.1520697444923291
CSS 080606:164147+121026,--,16 41 46.78 +12 10 25.4,Her,UG,--,16.9 - 21.1 CV,250.44491666666664,12.17372222222222,ZTF18adjzjiu,0.4049907666228728
CSS 090303:173003+482119,000-BKC-296,17 30 02.95 +48 21 18.4,Her,UG,--,15.6 - 20.9 G,262.51229166666667,48.35511111111112,ZTF19abmuxjv,0.1791665508696449
CSS 090416:164413+054158,--,16 44 13.26 +05 41 57.9,Her,UG,--,16.8 - 20.9 G CV,251.05525,5.699416666666667,ZTF18ablrmvp,0.2026236372017095
CSS 090516:171223+362516,000-BLH-712,17 12 23.07 +36 25 15.1,Her,UG,--,16.4 - 20.87 g CV,258.096125,36.42086111111111,ZTF18aaltqbj,0.2043876334153336
CSS 090601:162236+035247,000-BKC-288,16 22 35.74 +03 52 46.5,Her,UG,--,15.6 - 21.0 CV,245.64891666666668,3.879583333333333,ZTF22aadeyic,0.2609290943797466
CSS 090711:164018+080823,--,16 40 17.89 +08 08 23.2,Her,UG,--,17.3 - <20 CV,250.07454166666665,8.139777777777777,ZTF18aaxmrjb,0.2552001265732099
CSS 090711:173851+292314,--,17 38 51.00 +29 23 11.3,Her,UG,--,17.1 - 20.9 G CV,264.7125,29.38647222222222,ZTF18adivvof,0.0891869457721072
CSS 090729:171808+131907,--,17 18 08.03 +13 19 06.7,Her,UG,--,17.9 - <21.3 CV,259.53345833333333,13.318527777777778,ZTF18abgcomb,1.0402984643139568
CSS 090818:170702+165339,000-BKQ-478,17 07 02.45 +16 53 38.9,Her,UG,--,16.7 - <20 CV,256.7602083333333,16.89413888888889,ZTF19acgjtyf,0.5347331502146524
CSS 090922:172901+160108,--,17 29 00.94 +16 01 08.0,Her,UG,--,17.0 - 18.1 CV,262.25391666666667,16.01888888888889,ZTF19aathlil,1.2025418992039831
CSS 090929:173150+150258,--,17 31 50.13 +15 02 58.1,Her,UG,--,18.5 - <20.8 CV,262.958875,15.049472222222224,ZTF18adltpom,0.2076888585587184
CSS 100413:173528+363107,--,17 35 28.27 +36 31 06.7,Her,UG,--,17.7 - 20.0 CV,263.8677916666666,36.51852777777778,ZTF19addudwb,0.1521347019854458
CSS 100513:164748+433845,--,16 47 47.98 +43 38 45.0,Her,UG,--,19.0 - 21.8 CV,251.94991666666667,43.645833333333336,ZTF18aakvnlw,0.7025814919193542
CSS 100707:172952+220808,000-BKR-304,17 29 51.60 +22 08 08.1,Her,UG,0.2966:,14.7 - 18.6 CV,262.465,22.135583333333333,ZTF18aayzpbr,0.1361428216602694
CSS 110426:170152+132131,--,17 01 51.59 +13 21 30.6,Her,UG,--,18.0 - 19.6 CV,255.4649583333333,13.3585,ZTF18abetdmv,0.9016035980386145
CSS 110610:175649+344360,000-BNM-216,17 56 48.74 +34 43 59.7,Her,UG,--,15.9 - 21.5 CV,269.2030833333333,34.733250000000005,ZTF18aaqomly,0.0391203519391138
CSS 110623:173517+154708,000-BKC-346,17 35 16.91 +15 47 08.2,Her,UG,0.3534,14.3 - 17.5 CV,263.8204583333333,15.78561111111111,ZTF18aalafrn,0.2885079909530451
CSS 110921:160824+165240,000-BMN-846,16 08 24.00 +16 52 40.6,Her,UG,--,15.0 - <20.4 CV,242.1,16.877944444444445,ZTF18aazijyo,0.4061437758691381
CSS 111022:171958+200236,--,17 19 57.87 +20 02 37.4,Her,UG,--,18.0 - 20.7 G,259.99112499999995,20.043722222222225,ZTF18ablqqwi,0.159560221556065
CSS 120322:163848+405057,000-BLH-714,16 38 47.74 +40 50 57.0,Her,UG,--,16.7 - <22 CV,249.6989166666666,40.84916666666667,ZTF20aavtaib,0.410044364161747
CSS 120424:171250+310708,--,17 12 49.90 +31 07 07.9,Her,UG,--,15.8 - 19.7 CV,258.2079166666666,31.118861111111112,ZTF18aatbxkl,0.6117978721927223
CSS 120608:164943+230458,--,16 49 42.68 +23 04 58.3,Her,UG,--,17.4 - 21: g CV,252.4278333333333,23.08286111111111,ZTF18abjzaic,0.2602947365973598
CSS 120621:165804+143634,--,16 58 03.74 +14 36 33.9,Her,UG,--,16.2 - 20.7 CV,254.51558333333327,14.609416666666666,ZTF19adhelbd,0.2742388997632615
CSS 130505:165004+243347,--,16 50 04.50 +24 33 47.4,Her,UG,--,18.5 - 20.9 CV,252.51874999999995,24.563166666666667,ZTF21abzydnp,0.6235364200332856
CSS 130510:175654+353051,--,17 56 54.40 +35 30 50.8,Her,UG,--,17.2 - 21: CV,269.22666666666663,35.51411111111111,ZTF18aaqomle,0.3725002579635018
CSS 130613:174547+264347,000-BLB-247,17 45 47.33 +26 43 45.7,Her,UG,--,15.2 - 18.3 CV,266.4472083333333,26.72936111111111,ZTF18aalclkh,0.4121011772012555
CSS 130916:165201+244631,--,16 52 01.33 +24 46 30.5,Her,UG,--,16.7 - 21.5 CV,253.00554166666663,24.77513888888889,ZTF19abauivs,0.7341687701293538
CSS 140407:174643+501111,--,17 46 42.85 +50 11 11.2,Her,UG,--,17.45 (4.55) CV,266.6785416666666,50.18644444444444,ZTF18aakgvte,0.4072703260165653
CSS 140609:172936+175416,000-BLJ-463,17 29 36.41 +17 54 16.2,Her,UG,--,17.4 CV - 21.3 B,262.4017083333333,17.9045,ZTF18abfnnrx,0.4671647178365662
CSS 140930:171818+293544,--,17 18 18.49 +29 35 43.9,Her,UG,--,17.65 (0.25) CV,259.5770416666666,29.59552777777777,ZTF18aagtehr,0.6678526349188241
CSS 150512:175608+265535,000-BLQ-511,17 56 07.71 +26 55 35.2,Her,UG,--,17.3 - 19.5 CV,269.03212499999995,26.92644444444445,ZTF18abvgqvh,0.4067132479133241
CSS 160406:181252+330407,000-BMK-531,18 12 52.55 +33 04 07.1,Her,UG,--,15.4 - 19.7 G CV,273.21895833333326,33.06863888888889,ZTF18aajsdfc,0.6505698714126819
CSS 160703:175933+333458,000-BLY-429,17 59 32.60 +33 34 58.2,Her,UG,--,18.9 - 22.6 CV,269.8858333333333,33.58283333333333,ZTF18aakgsmi,0.7340593881282628
CSS 160705:164654+090726,000-BLY-432,16 46 53.52 +09 07 26.3,Her,UG,--,18.2 - 21.3: CV,251.723,9.123972222222225,ZTF21abbmtdu,0.1202239412958694
CSS 170201:162011+104234,000-BMF-711,16 20 11.35 +10 42 32.8,Her,UG,--,15.6: - 22.8 r CV,245.04729166666664,10.70911111111111,ZTF18adgzkpv,0.0947342559657465
CSS 170628:164204+151218,000-BMJ-439,16 42 04.24 +15 12 18.3,Her,UG,--,16.7 - 20.9 V CV,250.5176666666666,15.205083333333333,ZTF19abjsnoz,0.2721121134811696
DDE 211,000-BNZ-705,17 57 24.21 +14 40 16.5,Her,UG,--,17.5 - 20.5 g,269.350875,14.67125,ZTF18abrzeze,0.2349232618229814
DDE 25,000-BKD-605,17 34 47.04 +37 14 45.0,Her,UG,--,16.3 - 20.6 G,263.696,37.24583333333334,ZTF18aatziuj,0.1181632596586562
EQ J170606.1+255153,000-BKQ-232,17 06 06.10 +25 51 53.2,Her,UG,--,15.7 - 21.6 g,256.5254166666667,25.86477777777778,ZTF18abpaake,0.0558344465796834
Gaia DR2 4508764209586424064,000-BPJ-617,18 37 56.66 +13 56 14.6,Her,UG,--,18.2 - 21.7 g,279.48608333333334,13.93738888888889,ZTF18admbwlg,0.0494646713547985
Gaia DR2 4525692148867619328,000-BPL-772,18 33 16.21 +20 33 34.0,Her,UG,--,17.8 - 21.4 g,278.3175416666666,20.559444444444445,ZTF18abeaaaj,0.3349784790757567
Gaia16baa,000-BLY-956,18 49 27.92 +15 20 33.0,Her,UG,--,17.3 - 23.4 g,282.3663333333333,15.3425,ZTF22aaxmaje,0.0307358512650574
Gaia16bvn,000-BMC-789,18 52 33.44 +14 27 51.9,Her,UG,--,18.2 - <22 G,283.1393333333333,14.464416666666668,ZTF18abahtoo,0.1292733973497775
Gaia16bwa,000-BMC-822,18 38 08.78 +17 36 42.4,Her,UG,--,18.6 - <22 G,279.5365833333333,17.611777777777778,ZTF18admpvor,0.2118768277041659
Gaia17ads,000-BMD-816,18 16 40.13 +17 52 18.9,Her,UG,--,18.3 - <22 G,274.1672083333333,17.871916666666667,ZTF19abineif,0.1135147850403327
Gaia17cat,--,17 52 10.66 +23 11 45.2,Her,UG,--,18.0 - 22.5 CV,268.0444166666667,23.195888888888888,ZTF18abyfhuv,0.0579107810610982
Gaia18cic,--,18 00 43.08 +21 01 34.4,Her,UG,--,17.1 - 21.7 g,270.1795,21.02622222222222,ZTF18aapauoa,0.3273187780045026
Gaia18dab,000-BMV-661,17 49 31.58 +17 15 37.3,Her,UG,--,16.6 - 22.0 r G,267.3815833333333,17.260361111111113,ZTF22abiflxl,0.0992630007992011
Gaia18dsv,000-BMX-092,18 01 36.92 +20 05 09.9,Her,UG,--,17.1 - 20.0 G,270.4038333333333,20.08608333333333,ZTF20abjardi,0.1696607853616673
Gaia19ats,000-BMZ-874,18 44 31.50 +23 22 34.7,Her,UG,--,15.5 - 19.7 G,281.13125,23.37630555555556,ZTF18abxxhrz,0.2690747800537796
Gaia19avw,000-BMZ-893,17 10 39.46 +15 58 35.4,Her,UG,--,18.5 - 22: g G,257.6644166666667,15.9765,ZTF19aaxgkex,0.0646914832859448
Gaia19bfb,000-BNB-971,18 40 02.07 +25 25 22.1,Her,UG,--,17.7 - 20.8 G,280.008625,25.42280555555556,ZTF19aanmjbt,0.3589915849690888
Gaia19brz,000-BNC-418,17 03 53.28 +35 12 34.7,Her,UG,--,18.7 - 21.9 r G,255.972,35.20963888888889,ZTF19aatmglj,0.1094040888008981
Gaia19cxy,000-BND-860,17 47 34.22 +29 10 08.7,Her,UG,--,17.8 - 20.7 G,266.89258333333333,29.169083333333333,ZTF19abebkqt,0.1011017973298567
Gaia19emo,000-BNH-046,18 33 12.17 +21 36 33.2,Her,UG,--,17.6 - 20.6 G,278.3007083333333,21.609222222222225,ZTF18abcwxoh,0.1530015734005275
Gaia20cro,000-BNN-267,18 38 54.34 +22 57 23.8,Her,UG,--,18.9 - 21.1 G,279.72641666666664,22.956611111111112,ZTF19aaurzgo,0.0794983847602452
Gaia20fqz,000-BNS-716,18 57 26.36 +19 34 07.1,Her,UG,--,18.8 - 21.0 G,284.35983333333326,19.568638888888888,ZTF19abbcnbr,0.2098158072434771
Gaia21chp,000-BNZ-158,18 47 28.18 +20 09 46.0,Her,UG,--,18.7 - 21.1 G,281.86741666666666,20.162777777777777,ZTF18abvhawd,0.1600331687854072
Gaia21cih,000-BNZ-211,17 53 27.61 +19 36 35.5,Her,UG,--,18.3 - 20.9 G,268.3650416666666,19.609861111111112,ZTF20abqppee,0.0711586402625449
Gaia22daa,000-BPK-745,17 46 08.44 +21 39 41.2,Her,UG,--,16.4 - <23 r G,266.5351666666666,21.66144444444444,ZTF22aautufw,0.0939833781603716
Gaia23ade,000-BPN-129,17 47 36.97 +18 29 14.7,Her,UG,--,16.7 - 21.9 r G,266.9040416666666,18.487416666666668,ZTF23aaahwws,0.1068264295017484
Galati V25,000-BPB-772,18 41 08.90 +12 44 08.9,Her,UG,--,17.7 - 20.5: r,280.2870833333333,12.735805555555554,ZTF18abgqvsl,0.0687961458983609
kait-16au,000-BNV-919,18 22 38.05 +12 26 17.7,Her,UG,--,17.5 - 23.2 g,275.6585416666667,12.43825,ZTF18admpwgh,0.0675489824566645
MASTER OT J163152.63+300645.1,000-BLG-642,16 31 52.67 +30 06 46.2,Her,UG,--,15.7 - 20.9 G CR,247.96945833333328,30.11283333333333,ZTF18aabesgd,0.0430301917710804
MASTER OT J164114.46+192840.9,000-BLH-715,16 41 14.46 +19 28 40.9,Her,UG,--,16.3 - <19.7 CR,250.31025,19.47802777777777,ZTF21abbkwhn,0.5771142057527012
MASTER OT J164511.95+275227.2,000-BLY-181,16 45 12.00 +27 52 26.9,Her,UG,--,15.7 - 20.1 CV,251.3,27.87413888888889,ZTF18aaimsbv,0.4108269362113973
MASTER OT J173432.09+191254.2,000-BPG-702,17 34 32.12 +19 12 54.3,Her,UG,--,15.8 - 23.3 r,263.63383333333326,19.21508333333333,ZTF22aaaepln,0.318809459985067
MASTER OT J175753.35+344227.5,000-BLD-575,17 57 53.36 +34 42 27.5,Her,UG,--,16.7 - 23.5 g,269.47233333333327,34.707638888888894,ZTF20abmgzuf,0.1867313635434055
MASTER OT J175908.60+145130.2,000-BKY-480,17 59 08.60 +14 51 30.9,Her,UG,0.2987,13.7 - 18.9 g,269.7858333333333,14.858583333333334,ZTF18abcmsob,0.2423459015936805
MASTER OT J180018.25+151529.1,000-BLY-352,18 00 18.31 +15 15 28.5,Her,UG,--,16.0 - 21.4 g,270.07629166666663,15.257916666666668,ZTF18aaumvgk,0.0699536090882842
MASTER OT J182122.64+283211.4,000-BKS-595,18 21 22.71 +28 32 11.1,Her,UG,--,16.0 - 22.1 B CR,275.344625,28.536416666666668,ZTF19aayhhql,0.0696151764834874
MASTER OT J182205.85+270849.7,000-BLH-459,18 22 05.85 +27 08 49.7,Her,UG,--,15.1 - <18.8 CR,275.524375,27.14713888888889,ZTF19aaespkf,0.0980661521087437
MASTER OT J184548.94+223002.5,--,18 45 48.99 +22 30 03.4,Her,UG,--,17.4 - 22.8: g r,281.454125,22.50094444444445,ZTF18abnbxsy,0.0706256092347192
MASTER OT J184612.90+125228.7,--,18 46 12.90 +12 52 28.7,Her,UG,--,17.4 - <18.0 CR,281.55375,12.874638888888889,ZTF18abfxhyn,0.5568026598712521
MGAB-V1254,--,17 27 23.45 +31 57 41.4,Her,UG,--,17.9 - 21.6 r,261.8477083333333,31.9615,ZTF18aaixulp,0.1083193496477331
MGAB-V334,--,18 09 27.61 +24 05 59.5,Her,UG,--,16.0 - 20.9 g,272.3650416666666,24.09986111111111,ZTF18abfnkwq,0.5019457180631705
MGAB-V342,--,18 24 59.34 +22 33 33.1,Her,UG,--,16.8 - 21.0 g,276.24724999999995,22.559194444444444,ZTF18abfsdsg,0.1572041894675844
MGAB-V355,--,18 14 35.07 +17 54 51.3,Her,UG,--,18.2 - 21.3 g,273.646125,17.91425,ZTF18abjkrpd,0.1735963491560532
MGAB-V3566,--,17 05 14.88 +13 10 58.7,Her,UG,--,18.7 - 22.0 g,256.31199999999995,13.182972222222222,ZTF18abmkanc,0.0574193086855562
MGAB-V3573,--,17 38 14.09 +17 52 33.4,Her,UG,--,17.9 - 22.1 r,264.5587083333333,17.875944444444446,ZTF18aamltph,0.0655618114155962
MGAB-V3578,--,17 54 23.83 +29 38 06.6,Her,UG,--,17.9 - 21.8 r,268.5992916666666,29.635166666666667,ZTF18abyfilf,0.0708926257229535
MGAB-V3592,--,18 26 34.67 +22 56 10.5,Her,UG,--,20.0 - 22.0: r,276.6444583333333,22.93625,ZTF18abtugvf,0.2389700082188445
MGAB-V3597,--,18 34 05.22 +15 43 52.1,Her,UG,--,18.9 - <21.7 g,278.52174999999994,15.73113888888889,ZTF19aavomkb,0.1129725470672611
MGAB-V3606,--,18 44 10.33 +23 34 03.7,Her,UG,--,18.3 - 21.9 g,281.0430416666667,23.567694444444445,ZTF18abeqksb,0.0086934115420252
MGAB-V3608,--,18 50 06.61 +17 35 23.3,Her,UG,--,18.1 - 21.9 r,282.5275416666666,17.589805555555554,ZTF18abxcbzr,0.1131396663110867
MGAB-V363,--,17 19 01.82 +14 05 41.0,Her,UG,--,17.5 - 21.6 r,259.7575833333333,14.094722222222222,ZTF18abiipuc,0.0734451800839237
MGAB-V370,--,18 23 30.07 +13 22 02.1,Her,UG,--,17.0 - 21.4 g,275.8752916666666,13.36725,ZTF18abfxgez,0.0751615690819895
MGAB-V381,--,18 36 35.36 +16 32 14.3,Her,UG,--,17.5 - 21.5 g,279.14733333333334,16.53730555555556,ZTF18absmxpo,0.1535870210926193
MGAB-V442,--,18 50 53.75 +15 44 46.9,Her,UG,--,16.4 - 19.9 r,282.72395833333326,15.74636111111111,ZTF18abijxdk,0.0761604377307846
MGAB-V505,--,18 52 03.46 +21 57 48.0,Her,UG,--,18.3 - <21.7 g,283.01441666666665,21.96333333333333,ZTF18abbcyzi,0.1824581200365984
MGAB-V702,--,15 59 59.72 +39 57 14.9,Her,UG,--,18.8 - 21.8 g,239.9988333333333,39.95413888888889,ZTF18aalrtik,0.3451733257116491
MGAB-V714,--,18 00 02.81 +28 25 37.1,Her,UG,--,16.6 - 21.3 g,270.0117083333333,28.426972222222226,ZTF19aawbrgw,0.0514309162699407
MGAB-V726,--,18 20 25.76 +20 26 34.9,Her,UG,--,18.3 - 20.9 g,275.1073333333333,20.44302777777778,ZTF18abhxhtu,0.1060720901372463
MGAB-V734,--,18 32 00.54 +19 09 37.7,Her,UG,--,17.4 - 21.2 g,278.00225,19.16047222222222,ZTF18ablwwzj,0.0876376086836602
MGAB-V739,--,18 36 05.55 +17 31 01.5,Her,UG,--,17.9 - 21.4 g,279.023125,17.517083333333332,ZTF18abfxfti,0.0628395963663734
MGAB-V746,--,18 41 48.52 +15 47 57.3,Her,UG,--,17.7 - 21.0 g,280.45216666666664,15.79925,ZTF18abvhlcl,0.1007273449421179
MGAB-V759,--,18 52 16.40 +15 06 23.5,Her,UG,--,16.4 - 21.1 g,283.0683333333333,15.106527777777778,ZTF18aawadah,0.0719507831116021
Minkovskiy 10,000-BPD-902,18 47 49.12 +25 33 09.2,Her,UG,--,17.8 - 21.4 g,281.95466666666664,25.55255555555556,ZTF18absaric,0.1254534891215706
PNV J17500288+2022264,000-BLN-125,17 50 02.84 +20 22 24.5,Her,UG,--,13.5 V - 20.9 CV,267.51183333333324,20.373472222222222,ZTF22abmkowl,0.4558241767438468
PS15awk,000-BNM-349,16 18 53.16 +07 04 27.2,Her,UG,--,17.9 - 21.6 r w,244.7215,7.074222222222222,ZTF18aaylato,0.0419181124164385
PS16cpv,--,16 48 25.68 +14 24 11.9,Her,UG,--,16.5 - 20.8 G CV,252.107,14.403305555555557,ZTF18aavvcie,0.112847045217298
PS16cwf,000-BMS-215,17 49 21.78 +19 44 23.0,Her,UG,--,18.4 - 23.8: g,267.34075,19.739722222222223,ZTF18abckxfb,0.2044800537833466
SDSS J160419.02+161548.5,000-BJQ-866,16 04 19.02 +16 15 48.7,Her,UG,--,16.3 - 20 CV,241.07925,16.263527777777778,ZTF18adlmnwm,0.3498760652233577
SDSS J162039.35+144415.6,000-BMS-234,16 20 39.37 +14 44 15.5,Her,UG,--,17.5 - 20.5 G CV,245.1640416666666,14.737638888888888,ZTF18aatpisi,0.1936358629698686
SDSS J162558.18+364200.6,000-BKC-289,16 25 58.18 +36 42 00.6,Her,UG,--,17.1 - 21.6 r,246.49241666666663,36.70016666666667,ZTF19aaoaqhc,0.1623190540350366
SDSS J164705.07+193335.0,000-BKQ-428,16 47 05.08 +19 33 35.0,Her,UG,--,16.7 - 21.8 r,251.77116666666663,19.559722222222224,ZTF18ablhprf,0.095181939374823
SDSS J165244.84+333925.4,000-BDB-587,16 52 44.84 +33 39 25.4,Her,UG,--,18.5 - <20 CV,253.18683333333328,33.65705555555555,ZTF18aaovjvr,0.1276185708018585
SDSS J165837.70+184727.4,000-BJP-873,16 58 37.70 +18 47 27.3,Her,UG,0.068064,17.7 - 20.8 CV,254.65708333333328,18.790916666666668,ZTF19abyfizw,0.5537829389540551
SDSS J165951.69+192745.6,000-BJQ-873,16 59 51.68 +19 27 45.6,Her,UG,--,15.9 - 18.2 g,254.9653333333333,19.462666666666667,ZTF18abfzjgt,0.1847477792544445
SDSS J170145.85+332339.5,--,17 01 45.85 +33 23 39.6,Her,UG,--,17.0 CV - 21.9 V,255.4410416666666,33.394333333333336,ZTF18aapysfu,0.2779513572252314
SDSS J170324.09+320953.2,000-BDB-612,17 03 24.08 +32 09 53.2,Her,UG,--,13.8 - 18.1 G,255.8503333333333,32.16477777777778,ZTF18aabtugj,0.1514189164570042
TCP J17242302+3258109,000-BPF-361,17 24 22.92 +32 58 12.4,Her,UG,--,13.3 - 21.7 r CR,261.0955,32.97011111111112,ZTF19aarpgwg,0.4947803837879566
TCP J18115814+4431528,000-BPJ-518,18 11 58.14 +44 31 52.3,Her,UG,--,16.7 - 22.2 g,272.99225,44.531194444444445,ZTF19actahvq,0.1104354148770758
ZTF18aabtvdf,000-BNL-122,17 56 39.55 +44 40 12.5,Her,UG,--,15.1 - 19.0 g,269.16479166666664,44.670138888888886,ZTF18aabtvdf,0.1764034373117987
ZTF18aakgpac,--,17 32 48.04 +22 59 46.6,Her,UG,--,16.2 - 18.5 r,263.2001666666667,22.996277777777777,ZTF18adivvef,0.1841587973794945
ZTF18aakzqjh,--,17 46 48.86 +19 47 44.5,Her,UG,--,17.3 - 20.8 g,266.7035833333333,19.795694444444447,ZTF18adixfxp,0.1239764003232503
ZTF18aatllnx,--,17 55 20.49 +17 16 20.8,Her,UG,--,18.1 - 21.9 g,268.835375,17.272444444444442,ZTF18aatllnx,0.2099733350879133
ZTF18aavyoqk,000-BNL-121,18 45 03.02 +13 55 17.3,Her,UG,--,14.8 - 19.2 g,281.2625833333333,13.921472222222222,ZTF18aavyoqk,0.1652320028969776
ZTF18aaybtnt,000-BNH-782,17 51 49.63 +15 18 28.3,Her,UG,--,18.2 - 22.1 CV,267.9567916666667,15.307861111111112,ZTF18aaybtnt,0.1406144200785749
ZTF18aaydbyc,000-BMR-602,18 47 27.14 +14 32 01.7,Her,UG,--,18.0 - <22 r,281.8630833333333,14.533805555555556,ZTF18aaydbyc,0.0971466860183485
ZTF18aazymjy,--,17 55 31.96 +18 33 06.8,Her,UG,--,17.1 - 21.7 g,268.8831666666666,18.55188888888889,ZTF18aazymjy,0.117078985919132
ZTF18abcubvf,--,18 52 54.02 +12 29 25.2,Her,UG,--,17.9 - 23.0 g,283.22508333333326,12.490333333333332,ZTF18abcubvf,0.2114751651103339
ZTF18abcvpxr,000-BPF-547,17 42 04.35 +25 20 16.2,Her,UG,--,17.3 - 22.8 g,265.518125,25.33783333333333,ZTF18abcvpxr,0.056339745988412
ZTF18abcwzhs,--,18 54 56.53 +17 48 52.6,Her,UG,--,18.2 - 21.8 g,283.7355416666666,17.814611111111113,ZTF18abcwzhs,0.2387722671769395
ZTF18abeykzy,--,18 45 54.08 +22 19 55.8,Her,UG,--,17.6 - 21.3 g,281.4753333333333,22.332166666666662,ZTF18adkskkj,0.0655618114155962
ZTF18abfmuvj,000-BMS-373,17 53 30.49 +20 38 07.1,Her,UG,--,18.2 - 21.5 g,268.3770416666666,20.635305555555554,ZTF18abfmuvj,0.0451722914456805
ZTF18abgivbz,--,18 06 16.94 +25 21 37.8,Her,UG,--,17.9 - 23: g,271.57058333333333,25.3605,ZTF18abgivbz,0.0902399568193289
ZTF18abguzyx,--,18 28 50.50 +25 59 42.3,Her,UG,--,17.8 - 22.7 g,277.2104166666666,25.995083333333334,ZTF18abguzyx,0.1744378030466348
ZTF18abjrzkv,--,17 22 11.36 +15 10 49.2,Her,UG,--,17.1 - 20.5 r,260.5473333333333,15.180333333333332,ZTF18abjrzkv,0.2772026195042779
ZTF18abjsdwi,000-BMT-098,17 45 12.15 +14 54 55.3,Her,UG,--,18.0 - 22.1 r g,266.300625,14.915361111111112,ZTF18abjsdwi,0.0662070498199633
ZTF18abjsjyx,000-BMS-983,18 42 33.70 +12 09 27.1,Her,UG,--,18.0 - <22 g,280.6404166666666,12.157527777777778,ZTF18abjsjyx,0.1967574670030087
ZTF18ablrlog,000-BNH-795,18 15 33.42 +24 20 35.2,Her,UG,--,17.7 - 23: g,273.88924999999995,24.34311111111111,ZTF18ablrlog,0.2674548936030913
ZTF18abmbfde,000-BPF-524,18 10 46.62 +23 11 47.4,Her,UG,--,16.6 - 23.6 r,272.69425,23.1965,ZTF18abmbfde,0.0294807928785626
ZTF18abmkcxe,--,17 04 29.43 +15 55 49.8,Her,UG,--,18.7 - 22.3 g,256.122625,15.9305,ZTF18abmkcxe,0.228129596379118
ZTF18abmpaxe,--,18 29 09.38 +18 48 47.1,Her,UG,--,19.3 - 22.1 g,277.2890833333333,18.81308333333333,ZTF18abmpaxe,0.1475320860722785
ZTF18abmssay,000-BPF-514,18 05 30.72 +20 24 07.4,Her,UG,--,16.5 - 21.6 g,271.378,20.40205555555556,ZTF18admicap,0.0536778565761766
ZTF18abnoonq,000-BNH-788,18 12 37.12 +15 54 53.4,Her,UG,--,18.9 - 23: g,273.1546666666666,15.914833333333334,ZTF18abnoonq,0.1544457411615525
ZTF18abnvvkn,--,18 37 24.81 +19 42 47.3,Her,UG,--,18.2 - 22.8: g,279.353375,19.71313888888889,ZTF18abnvvkn,0.0759741502009406
ZTF18abrzuhg,--,18 41 50.53 +16 10 48.4,Her,UG,--,18.5 - 20.5 g,280.46054166666664,16.180111111111113,ZTF18abrzuhg,0.4013118319130385
ZTF18absmdtd,--,18 34 25.38 +17 14 53.8,Her,UG,--,18.7 - <22.0 r,278.60574999999994,17.24827777777778,ZTF18absmdtd,0.048500355224879
ZTF18abtocam,--,18 35 19.99 +21 26 19.3,Her,UG,--,16.7 - 20.9 g,278.8332916666666,21.438694444444444,ZTF18abtocam,0.2973921935941266
ZTF18abvgqqn,000-BPC-796,18 22 32.04 +19 57 18.2,Her,UG,--,18.1 - 23.4 g,275.6335,19.95505555555556,ZTF18abvgqqn,0.1517616698703657
