Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
MASTER OT J073208.11+064149.5,000-BLG-120,07 32 08.11 +06 41 49.5,CMi,UGSU,--,15.2 - <17.3 CR,113.03379166666664,6.6970833333333335,,
MASTER OT J074940.48+071557.1,000-BLD-976,07 49 40.48 +07 15 57.1,CMi,UG,--,15.3 - <17.9 CR,117.41866666666665,7.2658611111111115,,
MASTER OT J075258.03+043936.6,000-BLW-834,07 52 58.03 +04 39 36.6,CMi,UG,--,16.4 - <22 CR,118.24179166666666,4.660166666666667,,
MASTER OT J075450.18+091020.2,000-BLF-612,07 54 50.16 +09 10 19.6,CMi,UGSU,--,16.0 - 21.6 r CR,118.70899999999999,9.17211111111111,ZTF18aabirgq,0.12359481616075993
Mazepa 2,000-BNN-083,08 02 32.24 +01 02 42.4,CMi,NL+E,0.203860,16.8 - 20.2: g,120.63433333333332,1.0451111111111113,ZTF23aaccehr,0.33823404347705693
MGAB-V3537,--,07 16 58.82 +06 47 38.2,CMi,UG,--,18.1 - <22.0 r,109.24508333333333,6.793944444444445,ZTF19aarmonw,0.010193928625836568
MGAB-V3541,--,07 28 55.97 +06 34 33.3,CMi,UG,--,17.2 - 21.5 g,112.23320833333332,6.575916666666666,ZTF19abzzmhw,0.07042468248551517
MGAB-V3542,--,07 42 17.72 +03 52 46.6,CMi,UG,--,17.5 - 21.2 r,115.57383333333333,3.879611111111111,ZTF18acrvglz,0.11417861985166486
MGAB-V696,--,07 15 11.58 +07 02 31.8,CMi,UG,--,16.4 - 19.3 g,108.79825,7.042166666666667,ZTF17aabwgzl,0.17018893522966005
NSV 3626,000-BPP-262,07 31 43.89 +01 17 15.1,CMi,UGZ,--,13.7 - 17.0 V,112.93287499999998,1.2875277777777776,,
PS1-13enk,--,07 30 00.03 +11 02 05.2,CMi,UG,--,16.9 - 22.1 g,112.500125,11.034777777777778,ZTF18aagpxsx,0.12484961803825435
SDSS J075117.00+100016.2,000-BJY-138,07 51 17.00 +10 00 16.3,CMi,UG,--,14.5 - 18.4 r,117.82083333333331,10.004527777777778,ZTF18aaglptg,0.18403050840719956
SDSS J075653.11+085831.8,000-BMD-655,07 56 53.11 +08 58 31.8,CMi,NL+E,0.1369745,16.5 - 18.5 V,119.22129166666666,8.9755,ZTF18aabjabo,0.15213470198544585
TCP J07293985+0043316,000-BPN-266,07 29 39.83 +00 43 30.7,CMi,UG,--,14.8 - 23.0 g,112.41595833333332,0.7251944444444445,,
ZTF17aaapjig,--,07 26 01.70 +04 08 38.8,CMi,UGZ/IW,--,16.0 - 17.2 g,111.50708333333333,4.144111111111112,ZTF17aaapjig,0.14533865791593956
ZTF18aaanfpk,--,07 34 54.48 +04 42 32.2,CMi,UG,--,17.1 - 21.8 g,113.72699999999998,4.708944444444445,ZTF18aaanfpk,0.11022135106875838
ZTF18aablnlt,000-BPF-485,07 32 04.68 +12 00 51.5,CMi,UG,--,17.1 - 22.1 g,113.01949999999998,12.014305555555556,ZTF18aablnlt,0.06656281299278516
ZTF18acrvdxt,--,07 21 06.73 +07 47 18.8,CMi,UG,--,18.7 - 21.0 r,110.27804166666664,7.788555555555555,ZTF18acrvdxt,0.11565831811982483
ZTF18acrvfjn,--,07 07 54.83 +04 41 00.5,CMi,UG+VY,--,17.2 - 21.0 r,106.97845833333331,4.683472222222222,ZTF18acrvfjn,0.11820322693856078
ZTF18acrvfxa,--,07 11 25.25 +03 55 56.9,CMi,UG,--,16.0 - 18.6 g,107.85520833333334,3.932472222222222,ZTF18acrvfxa,0.11986981993372546
ZTF18acsolyy,--,07 34 52.19 +08 38 42.1,CMi,UG,--,16.4 - 20.1 g,113.71745833333331,8.645027777777777,ZTF18acsolyy,0.06193102425384397
ZTF18acuatde,--,07 21 40.58 +02 54 24.0,CMi,UG,--,15.1 - 22.0 g,110.4190833333333,2.9066666666666667,ZTF18acuatde,0.08003134079382204
ZTF18acvveil,--,07 28 39.96 +02 19 47.9,CMi,UG,--,18.9 - 21.9 g,112.16649999999998,2.329972222222222,ZTF18acvveil,0.04030969103254079
ZTF18adayxhm,--,07 48 42.43 +00 34 40.7,CMi,UG,--,16.9 - 21.8 g,117.17679166666666,0.5779722222222222,ZTF18adayxhm,0.040192340882424626
ZTF19aabmwsa,--,08 02 21.62 +04 09 02.7,CMi,UG,--,17.6 - 20.6 g,120.59008333333331,4.15075,ZTF19aabmwsa,0.06934324116096383
ZTF19acbvdkk,--,07 43 31.19 +05 43 36.5,CMi,CV,--,16.8 - 20.4 r,115.87995833333332,5.726805555555556,ZTF19acbvdkk,0.7248579889338711
ZTF20acjpwas,000-BNR-495,07 35 35.57 +02 07 09.7,CMi,UGWZ,--,14.4 - 21.2 g,113.89820833333332,2.119361111111111,ZTF20acjpwas,0.050316757069659476
ZTF21aagwbjr,--,07 48 19.32 +11 24 34.2,CMi,UG,--,17.1 - <23 r,117.08049999999997,11.4095,ZTF21aagwbjr,0.02534543225182117
ZTF21aathrnx,000-BPL-354,07 36 32.12 +08 55 06.3,CMi,UG,--,16.2 - 23.7: g,114.13383333333331,8.918416666666666,ZTF21aathrnx,0.07370198219640704
SY Cap,000-BDJ-070,20 29 47.51 -15 54 37.6,Cap,UGSU,--,12.9 - 19.00 V,307.4479583333333,-15.910444444444444,ZTF18abusyzv,0.6953846252961644
AX Cap,000-BCK-702,20 08 56.99 -17 16 39.2,Cap,UGSU,--,15.7 - 21.5 CV,302.2374583333333,-17.277555555555555,ZTF18accwuja,0.4724131335154842
DM Cap,000-BJQ-882,21 54 11.13 -09 01 21.7,Cap,NL,0.222,19.2 - ? s,328.54637499999995,-9.022694444444445,ZTF18aceihyy,0.07292886310179922
FI Cap,--,21 39 58.45 -23 11 43.6,Cap,UGSS,--,16.5 - 20.21 V,324.9935416666666,-23.195444444444444,ZTF18abwwday,0.056171817907016634
ASASSN-13bq,000-BLC-261,20 51 13.02 -18 38 47.5,Cap,UG,--,15.0 V - 21.3 B,312.80424999999997,-18.646527777777777,,
ASASSN-14bg,000-BLJ-001,21 06 24.34 -16 02 24.9,Cap,UG,--,14.27 - 22: V,316.60141666666664,-16.04025,,
ASASSN-14br,000-BLJ-089,20 50 19.90 -16 29 03.1,Cap,UG,--,14.71 - <17 V,312.5829166666666,-16.484194444444444,ZTF18abucbyy,0.6785804971432823
ASASSN-14cd,000-BLJ-427,20 07 49.77 -25 42 15.5,Cap,UG,--,14.1 - 17.2 V,301.95737499999996,-25.704305555555553,,
ASASSN-14dh,000-BLJ-450,21 23 25.65 -15 39 54.3,Cap,UGSU,--,13.2 V - 19.7 CV,320.85687499999995,-15.665083333333333,ZTF18acadvne,0.5798006941880156
ASASSN-14hy,000-BLK-435,20 14 39.78 -09 37 14.9,Cap,UG,--,15.6 - 21.2 V,303.66575,-9.620805555555556,,
ASASSN-15ft,--,20 25 21.61 -26 53 35.5,Cap,UG,--,16.1 - <16.7 V,306.34004166666665,-26.893194444444443,ZTF20abkhjbu,0.32178836326537047
ASASSN-15hj,000-BLQ-234,20 20 10.11 -11 46 55.6,Cap,CV,--,15.6 - 19.5 CV,305.04212499999994,-11.782111111111112,,
ASASSN-15ie,000-BLQ-463,20 36 44.20 -13 11 56.5,Cap,UGSU,--,14.0 V - 21.0 CV,309.18416666666667,-13.199027777777777,,
ASASSN-15st,000-BLS-973,20 38 01.14 -27 17 53.8,Cap,UG,--,15.4 - <22 V,309.50474999999994,-27.29827777777778,,
ASASSN-16fk,000-BLX-930,20 24 22.03 -08 37 44.1,Cap,UG,--,14.7 - 20.2 CV V,306.0917916666666,-8.628916666666667,ZTF19abnnywf,0.2560501184872931
ASASSN-16gs,000-BLY-321,20 17 27.53 -16 33 07.6,Cap,UG,--,15.9 - <22 V,304.3647083333333,-16.552111111111113,,
ASASSN-16hs,000-BLY-686,20 30 25.16 -21 54 51.7,Cap,UG,--,16.2 - 19.9 B V,307.60483333333326,-21.91436111111111,ZTF19adnypki,0.3150387271700261
ASASSN-17iv,000-BMJ-511,21 51 39.39 -22 35 50.3,Cap,UGSU,--,16.4 - 20.5: B V,327.914125,-22.597305555555554,ZTF19abegidm,0.8595768647825289
ASASSN-17lv,000-BMK-786,20 10 13.54 -08 54 23.3,Cap,UG,--,16.6 - 20.6 B V,302.5564166666666,-8.906472222222222,,
ASASSN-17my,000-BML-172,21 55 48.96 -17 48 56.9,Cap,UG,--,16.3 - <22 V,328.954,-17.815805555555556,,
ASASSN-17nh,000-BML-461,21 55 46.10 -16 00 56.4,Cap,UG,--,16.1 - 20.7 CV V,328.9420833333333,-16.015666666666668,,
ASASSN-17pz,000-BMM-532,21 13 33.47 -25 16 05.7,Cap,UG,--,16.1 - 19.9 G V,318.38945833333327,-25.26825,ZTF19abzgccc,0.3205529737633017
ASASSN-18li,000-BMR-405,21 54 52.88 -12 35 04.2,Cap,UG,--,14.8 - 21.3 g,328.72033333333326,-12.5845,ZTF18abwwdpy,0.4479532845958409
ASASSN-19aac,000-BNH-375,20 07 28.67 -12 42 33.4,Cap,UG,--,16.6 - 22.5: g,301.8694583333333,-12.709277777777777,,
ASASSN-19acd,000-BNJ-212,21 14 14.71 -21 32 51.4,Cap,UG,--,17.4 - 20.8 g,318.56129166666665,-21.547611111111113,ZTF18acceqcc,0.24170185658527293
ASASSN-19qe,000-BND-570,20 09 30.73 -24 42 34.7,Cap,UG,--,16.7 - 21.1 z g,302.3780416666666,-24.70963888888889,ZTF19abbxpss,0.15472074616130244
ASASSN-20if,000-BNP-263,21 25 17.90 -18 24 27.7,Cap,UGSU,--,14.4 - 20.9 g,321.3245833333333,-18.40769444444444,ZTF20ablxihe,0.06343808221981304
ASASSN-21po,000-BPC-261,20 19 46.25 -13 49 29.0,Cap,UG,--,16.9 - 19.7 g,304.9427083333333,-13.824722222222222,,
ASASSN-21uq,000-BPF-324,21 47 00.13 -17 09 53.5,Cap,UG,--,14.3 - 22.8 g,326.75054166666666,-17.164861111111108,ZTF21acnjzwy,0.05872076139156606
ASASSN-22ng,000-BPL-800,20 36 49.23 -21 25 56.9,Cap,UG,--,15.1 - 21.3 g,309.20512499999995,-21.432472222222223,ZTF22abrrxsd,0.04030969103254079
ASASSN-V J211014.40-242105.3,000-BMK-445,21 10 14.41 -24 21 05.3,Cap,NL/VY,--,14.3 - <16.7 V,317.5600416666667,-24.351472222222224,ZTF19acbpmfo,0.1617068021658387
ATLAS19pcg,000-BPF-469,20 23 14.98 -10 29 06.0,Cap,UG,--,16.9 - 22.2 g,305.8124166666666,-10.485,ZTF18acahilg,0.09317577239796501
CRTS J205518.8-162640,000-BML-627,20 55 18.83 -16 26 40.4,Cap,UG,--,16.4 - 20.8 CV,313.82845833333334,-16.444555555555556,ZTF18abwvftm,0.0679672464067071
CSS 090829:205408-194027,000-BLD-978,20 54 08.20 -19 40 26.7,Cap,UGSU/DQ,--,16.6 - 21.6 g,313.5341666666666,-19.674083333333336,ZTF18abvcdtl,0.10866764427531725
CSS 100522:201840-184718,000-BKD-154,20 18 40.43 -18 47 17.9,Cap,UG,--,15.7 - 21.9 CV,304.6684583333333,-18.788305555555556,ZTF20abfcrfr,0.0714236640486456
CSS 100522:202238-190534,--,20 22 37.66 -19 05 33.8,Cap,UG,--,17.7 - 21.1 CV,305.65691666666663,-19.09272222222222,ZTF18acfbpwo,0.18346497121509328
CSS 100606:214814-121839,--,21 48 13.70 -12 18 38.8,Cap,UG,--,17.4 - <21.4 CV,327.0570833333333,-12.310777777777778,ZTF18adbldte,0.7847820480844112
CSS 100613:203214-112601,000-BJV-852,20 32 13.99 -11 26 01.6,Cap,UG,--,14.9 - 19.2 CV,308.05829166666666,-11.433777777777777,ZTF20abhyziq,0.08473289445490957
CSS 100911:201001-172510,--,20 10 01.31 -17 25 07.4,Cap,UG,--,18.1 - 20.8 CV,302.5054583333333,-17.41872222222222,,
CSS 101116:204001-144908,--,20 40 01.39 -14 49 09.5,Cap,UG,--,17.7 - 20.9 CV,310.00579166666665,-14.819305555555555,ZTF19abxfcza,0.10304535067426526
CSS 120718:212040-164752,--,21 20 39.69 -16 47 52.0,Cap,UG,--,16.9 - 21.3 r CV,320.1653749999999,-16.797777777777778,ZTF20acgdajc,0.2788675150711566
CSS 120922:214934-121908,000-BKS-263,21 49 34.19 -12 19 08.2,Cap,UGSU,--,15.3 - 20.7 CV,327.3924583333333,-12.318944444444444,ZTF19abpnfnn,0.38903623727643805
CSS 130924:201535-141644,--,20 15 35.34 -14 16 44.5,Cap,UG,--,17.1 - 21.4 G,303.89724999999993,-14.27902777777778,ZTF18abobpds,0.07811986874221438
CSS 140629:201637-103100,000-BLJ-486,20 16 36.77 -10 31 00.3,Cap,UG,--,17.1 - 20.7 G,304.1532083333333,-10.51675,ZTF18abnmtlg,0.047615776032430265
CSS 140902:201652-203224,--,20 16 52.12 -20 32 24.4,Cap,UG,--,16.38 (3.52) CV,304.2171666666666,-20.540111111111113,ZTF20abnkgki,0.4408854042751123
CSS 170602:213243-120005,000-BMH-690,21 32 43.20 -12 00 04.8,Cap,UG,--,18.3 - 21.8 CV,323.18,-12.001333333333333,,
DDE 209,000-BNZ-351,20 57 32.22 -18 04 56.9,Cap,NL,--,14.3 - 14.5 r,314.38424999999995,-18.082472222222222,ZTF20abfcoyj,0.16018067842017655
Gaia DR3 6849521970016516480,000-BPR-246,20 26 33.25 -23 44 40.4,Cap,UG,--,18.8 - 21.7 g,306.63854166666664,-23.744555555555557,ZTF19abbxpvb,0.10072734494211794
Gaia15ade,000-BLQ-141,20 10 29.26 -14 44 36.4,Cap,UG,--,18.1 - 21.9: CV,302.6219166666666,-14.743444444444444,ZTF18abrnttt,0.06491015934601692
Gaia16bje,000-BLZ-978,20 09 02.85 -21 57 08.6,Cap,UG,--,18.2 - <22 G,302.261875,-21.952388888888887,,
Gaia16bjr,000-BMB-013,20 29 52.13 -20 17 24.1,Cap,UG,--,18.4 - 22.2: CV G,307.4672083333333,-20.29002777777778,ZTF18abuszpc,0.14363873209288935
Gaia17aug,000-BMG-447,20 10 39.04 -12 36 10.8,Cap,UG,--,17.6 - 22.9 r G,302.66266666666667,-12.603,ZTF21acijipu,0.08987280638794591
Gaia18dqf,000-BMW-710,20 38 12.98 -24 48 13.4,Cap,CV,--,17.3 - 21.0 G,309.55408333333327,-24.803722222222223,ZTF19addjcde,0.08247294332999
Gaia20crh,000-BNN-147,20 47 50.44 -23 21 27.8,Cap,UG,--,15.8 - 21.9 r G,311.9601666666666,-23.357722222222225,ZTF20abkhhxy,0.11903944008107706
Gaia20fnp,000-BNS-568,21 02 35.38 -25 13 19.5,Cap,UG,--,17.9 - 20.4 G,315.6474166666667,-25.22208333333333,ZTF19abdjxko,0.08758369443144357
Gaia23bka,000-BPQ-020,20 23 00.86 -22 29 39.2,Cap,UG,--,17.4 - 23.3 r,305.75358333333327,-22.494222222222223,,
GALEX J202129.9-170331,000-BMS-261,20 21 29.97 -17 03 31.0,Cap,UG,--,16.8 - 18.8 CV,305.374875,-17.058611111111112,,
LSQ13bxh,--,21 10 20.11 -17 48 23.6,Cap,UG,--,16.7 (3) CR,317.5837916666666,-17.806555555555555,ZTF18abznpxj,0.6507441000905279
MASTER OT J202411.65-172512.5,000-BLS-127,20 24 11.35 -17 25 11.4,Cap,UG,--,17.9 - 22.2 CV CR,306.04729166666664,-17.419833333333333,,
MASTER OT J203533.66-260924.0,000-BLW-983,20 35 33.66 -26 09 24.0,Cap,UG,--,16.8 - <22 CR,308.89025,-26.156666666666666,,
MASTER OT J204810.31-242134.4,000-BLX-763,20 48 10.31 -24 21 34.4,Cap,UG,--,15.7 - <22 CR,312.04295833333333,-24.359555555555556,,
MASTER OT J205739.86-201349.5,000-BLQ-791,20 57 39.86 -20 13 49.5,Cap,UG,--,18.5 - <22: CR,314.4160833333333,-20.230416666666667,,
MASTER OT J205925.16-235936.6,000-BLQ-447,20 59 25.22 -23 59 36.5,Cap,UG,--,17.5 - <22 G,314.8550833333333,-23.993472222222223,,
MASTER OT J210253.07-210317.4,--,21 02 53.13 -21 03 17.5,Cap,UG,--,16.0 - 19.4 r CR,315.72137499999997,-21.054861111111112,,
MASTER OT J212126.83-155406.6,000-BLX-565,21 21 26.82 -15 54 07.0,Cap,UG,--,17.4 CR - <22 clear,320.36175,-15.901944444444444,,
MASTER OT J214912.70-195105.1,000-BNR-373,21 49 12.68 -19 51 04.3,Cap,UGWZ,--,13.8 - 21.5 g,327.3028333333333,-19.851194444444445,ZTF20acghajc,0.0471171677790715
MASTER OT J214916.65-145918.1,000-BPF-482,21 49 16.63 -14 59 18.0,Cap,UG,--,15.1 - 21.6 r CR,327.31929166666663,-14.988333333333333,ZTF21acbzhfn,0.11039263532293267
MGAB-V3681,--,20 13 13.29 -23 33 14.7,Cap,UG,--,17.6 - 20.7 r,303.30537499999997,-23.554083333333335,ZTF18absupnl,0.11872157719040508
MLS 100623:211504-183405,--,21 15 03.71 -18 34 05.0,Cap,UG,--,16.9 - 21.0 CV,318.7654583333333,-18.568055555555556,ZTF19aawtgpf,0.10459225479737082
MLS 100706:204358-194257,000-BKD-156,20 43 58.38 -19 42 57.6,Cap,UG/DQ,--,14.5 - 19.9 V,310.99324999999993,-19.715999999999998,ZTF19aaxhyzy,0.07659334666962835
MLS 120530:202121-202142,--,20 21 21.12 -20 21 42.0,Cap,UG,--,17.0 - 20.9 CV,305.33799999999997,-20.361666666666668,ZTF18acufyhr,0.36583410718767967
MLS 141117:215846-150106,000-BLQ-589,21 58 46.35 -15 01 06.4,Cap,UG,--,20.3 - <22.3 CV,329.69312499999995,-15.018444444444444,,
SEKBO 126041.3419,000-BKQ-256,21 09 29.18 -20 43 52.2,Cap,UG,--,16.0 - 20.2 CV,317.37158333333326,-20.731166666666667,ZTF19aayvpky,0.30775781933619056
SSS 110515:202731-224002,000-BKQ-235,20 27 31.16 -22 40 01.3,Cap,UGSU,0.07,12.2 - 19.1 CV V,306.8798333333333,-22.66702777777778,ZTF18abtvgsb,0.28536379950434365
SSS 110515:210357-214727,--,21 03 56.68 -21 47 27.0,Cap,UG,--,15.5 - 18.6 CV,315.98616666666663,-21.790833333333335,ZTF19abbxrug,0.5112601905940933
SSS 110622:201025-170230,--,20 10 24.49 -17 02 30.1,Cap,UG,--,15.8 - 20.6 CV,302.60204166666665,-17.041694444444445,,
SSS 110702:211613-253252,000-BLQ-527,21 16 13.41 -25 32 52.5,Cap,UG,--,19.3 CV - <21.7 B,319.05587499999996,-25.54791666666667,,
SSS 110702:215038-215719,--,21 50 37.76 -21 57 19.1,Cap,UG,--,16.5 - <20.9 CV,327.65733333333327,-21.955305555555555,ZTF19acbpnei,0.16428592830446817
SSS 111126:203355-192925,000-BLQ-517,20 33 55.09 -19 29 25.2,Cap,UG,--,18.6 CV - 21.9 V,308.47954166666665,-19.490333333333336,ZTF19aawlgrc,0.02766226613855166
SSS 130514:212502-214311,--,21 25 01.95 -21 43 10.5,Cap,UG,--,15.9 - 19.3 CV,321.258125,-21.719583333333333,ZTF21abiccfx,0.3520295003276862
TCP J20115874-1922459,000-BPD-152,20 11 58.76 -19 22 45.5,Cap,UG,--,15.1 - 22.4 g,302.9948333333333,-19.379305555555558,,
TCP J20441708-2037591,000-BPF-579,20 44 17.25 -20 38 01.3,Cap,UGSU,--,12.5 - 19.7 V,311.071875,-20.633694444444444,,
ZTF18abwuper,--,20 59 17.43 -20 00 10.6,Cap,CV,--,17.6 - 20.2 g,314.822625,-20.002944444444445,ZTF18abwuper,0.12473606674778702
ZTF19acopsvw,--,20 21 00.80 -24 27 00.7,Cap,UG,--,17.0 - 24.2 g,305.25333333333333,-24.450194444444445,ZTF19acopsvw,0.06831384348548562
ZTF20acohkja,000-BNS-093,21 15 18.84 -17 36 05.5,Cap,UG,--,18.3 - 23.5: g,318.82849999999996,-17.60152777777778,ZTF20acohkja,0.016551762454990755
AM Cas,000-BBD-898,02 26 23.38 +71 18 31.5,Cas,UGSS,0.1652,12.3 - 15.3 V,36.59741666666667,71.30875,ZTF19aagzlnb,0.335344899331545
BC Cas,000-BCV-169,23 51 17.42 +60 18 10.2,Cas,NA+UGZ/IW,--,10.7 - 18.6 g p,357.8225833333333,60.30283333333333,ZTF18abaehoc,0.12496306614711261
DK Cas,000-BBB-409,00 18 07.95 +57 26 08.3,Cas,UGSS,--,14.9 - 18.9 V,4.533124999999999,57.43563888888889,ZTF18abyxsqb,0.123556592929241
FI Cas,000-BBB-157,00 06 09.95 +55 58 50.8,Cas,UGSS,(32),15.0 - 18.5: p,1.5414583333333332,55.98077777777778,ZTF18abakkox,0.6787823303118542
GX Cas,000-BBC-074,00 49 01.49 +56 52 43.6,Cas,UGSU,0.08902,13.3 - 18.5 V,12.256208333333332,56.87877777777778,ZTF18abosmfh,0.2183760061793077
HT Cas,000-BBC-434,01 10 13.12 +60 04 35.5,Cas,UGSU+E,0.07364720310,12.6 - 19.3 V,17.554666666666662,60.076527777777784,ZTF23aabmeza,0.07402173199357664
KP Cas,000-BCV-191,00 38 54.80 +61 13 00.0,Cas,UGSU,--,13.8 - 20.0 V,9.728333333333332,61.21666666666667,ZTF18abdlywu,0.601041123603671
KU Cas,000-BBC-984,01 31 02.40 +57 54 12.4,Cas,UGSS,(60),12.5 - 19.4 V,22.759999999999994,57.903444444444446,ZTF18aabfalx,1.267096418819138
KZ Cas,000-BCV-193,23 08 13.91 +56 27 17.0,Cas,UGSS,--,14.2 - 18.7 V,347.0579583333333,56.45472222222222,,
V0410 Cas,000-BCV-211,00 23 27.66 +61 46 29.1,Cas,NL,--,15.5 - 18.0 p,5.86525,61.77475,ZTF18abilzsy,0.7216251630756491
V0425 Cas,000-BCV-213,23 03 46.66 +53 17 14.9,Cas,NL/VY,0.1496,14.4 - 18.0 V,345.9444166666666,53.28747222222222,ZTF18abajuez,0.06366106386416576
V0452 Cas,000-BBC-145,00 52 18.01 +53 51 50.1,Cas,UGSU,0.0857,14.5 - 19.1 V,13.075041666666666,53.86391666666667,ZTF17aaaeoeh,0.10814478168635025
V0502 Cas,000-BCV-217,02 52 23.92 +58 45 57.5,Cas,UG,--,15.8 - 18.0 V,43.099666666666664,58.765972222222224,,
V0513 Cas,000-BCV-218,00 18 14.92 +66 18 13.7,Cas,UGZ/IW,0.217,14.9 - 18.9 V,4.562166666666666,66.30380555555556,ZTF18actxcav,0.19016527266662764
V0570 Cas,000-BDJ-956,23 16 27.57 +59 48 18.2,Cas,UGZ/IW,--,14.1 - 15.9 V,349.1148749999999,59.805055555555555,ZTF18abjmjnq,0.13481796883013986
V0590 Cas,000-BDJ-976,03 23 41.72 +76 16 53.0,Cas,UG,--,12.9 - 17.8 g,50.92383333333333,76.28138888888888,ZTF18acpfnzs,0.33224588005969324
V0592 Cas,000-BCV-223,00 20 52.24 +55 42 16.2,Cas,NL,0.115063,12.53 - 12.85 V,5.217666666666665,55.7045,ZTF18adnhbef,0.6208870187868271
V0630 Cas,000-BCS-001,23 48 51.92 +51 27 39.2,Cas,UG,2.56388,13.9 - 16.9 V,357.2163333333333,51.46088888888889,ZTF17aabuuug,0.06858986013893698
V0709 Cas,000-BDK-069,00 28 48.80 +59 17 22.2,Cas,DQ,0.2222041,14.75 - 15.35 B,7.203333333333332,59.2895,,
V1033 Cas,000-BJQ-214,00 22 57.64 +61 41 07.6,Cas,DQ,0.16804,16.1 - 16.9 V,5.740166666666665,61.68544444444444,ZTF17aaajtfx,0.24884653272318896
1RXS J230645.0+550816,000-BNL-440,23 06 42.70 +55 08 20.2,Cas,DQ,0.136:,16.5 - 17.2 r,346.67791666666665,55.13894444444444,ZTF18abasxce,0.30369447467513905
2MASS J00003518+6054046,000-BNC-687,00 00 35.21 +60 54 04.4,Cas,UGZ/IW,--,18.9 - 21.5 g,0.14670833333333333,60.90122222222222,ZTF17aaaeecv,0.11955416482375152
2MASS J00594349+6454419,000-BND-241,00 59 43.49 +64 54 42.0,Cas,UG+E,0.18821155,15.9 - 20.7 g,14.93120833333333,64.91166666666668,ZTF17aaaeefu,0.05022279478958982
2MASS J01074282+4845188,000-BLK-187,01 07 42.83 +48 45 18.8,Cas,EA+NL,0.1935980,15.0 - 17.2 V,16.92845833333333,48.75522222222222,ZTF18aaadsvx,0.07751286755759994
2MASS J23205675+5605152,000-BND-271,23 20 56.78 +56 05 15.1,Cas,UG,--,16.5 - 21.2 g,350.2365833333333,56.08752777777778,ZTF17aaaedmp,0.2303549016220976
2MASS J23430113+5214305,000-BNC-411,23 43 01.13 +52 14 30.5,Cas,UGZ,--,14.4 - 16.4 V,355.75470833333327,52.24180555555556,ZTF17aabunpt,0.14091642013549321
ASASSN-14ge,000-BLJ-935,00 59 00.33 +75 00 04.2,Cas,UG,--,16.0 - 19.0 g,14.751374999999998,75.00116666666666,ZTF18abvjbsu,0.22142615812064265
ASASSN-14iq,000-BLK-619,01 41 53.30 +73 53 20.8,Cas,UG,--,15.9 V - 19.9 B,25.47208333333333,73.88911111111112,,
ASASSN-14iy,000-BLK-620,01 01 39.08 +75 08 38.2,Cas,UG,--,15.3 V - 20.9 B,15.412833333333332,75.14394444444446,,
ASASSN-14jq,000-BLK-932,02 21 02.80 +73 22 45.1,Cas,UGWZ,--,13.7 - 20.3 V,35.26166666666667,73.37919444444444,,
ASASSN-15ow,000-BLR-935,01 01 37.95 +54 42 00.6,Cas,UGSU,--,15.0 - 21.8 g,15.408124999999997,54.70016666666667,ZTF20abvywxb,0.14064800766297336
ASASSN-15qx,--,03 15 38.79 +62 33 13.6,Cas,UG,--,16.77 - <16.8 V,48.911624999999994,62.553777777777775,ZTF17aabuxne,1.7949447672163432
ASASSN-15rt,000-BLS-716,01 05 46.63 +49 32 05.8,Cas,UG,--,16.5 - <21 V,16.444291666666665,49.53494444444444,,
ASASSN-15sc,000-BLS-729,02 21 11.94 +60 19 49.2,Cas,UGSU,0.058,14.6 - <19: V,35.299749999999996,60.330333333333336,,
ASASSN-16jv,000-BLZ-387,02 41 31.18 +59 36 30.3,Cas,UG,--,15.8 - 20.3: V,40.37991666666667,59.60841666666667,ZTF18abtqyrr,0.8828896682190562
ASASSN-16kf,000-BLZ-468,01 12 39.17 +68 11 47.9,Cas,UG,--,14.4 - 21.0 V,18.16320833333333,68.1966388888889,ZTF18abdjyag,0.23708480951502584
ASASSN-16le,000-BMB-263,23 34 35.55 +54 33 25.6,Cas,UGSU,--,15.5 - 19.3 V,353.648125,54.557111111111105,ZTF17aabunmx,0.20122008553088652
ASASSN-16ms,000-BMC-551,00 43 04.20 +53 17 15.9,Cas,UG,--,15.2 - <22 V,10.767499999999998,53.287749999999996,,
ASASSN-16mu,000-BMC-575,23 56 12.20 +54 09 22.2,Cas,UG,--,16.4 - 21.2 V,359.0508333333333,54.156166666666664,,
ASASSN-17ik,000-BMJ-465,23 37 27.60 +51 13 58.8,Cas,UGSU,--,15.6 - 21.1 g,354.36499999999995,51.233000000000004,ZTF18abcpbbj,0.4853053681811891
ASASSN-17ni,000-BML-460,00 52 44.33 +49 39 20.9,Cas,UGWZ,--,14.9 - <22 V,13.184708333333331,49.65580555555555,,
ASASSN-17ql,000-BMM-713,23 25 02.26 +56 41 51.0,Cas,UG,--,15.3 - 21.1 V,351.2594166666666,56.6975,,
ASASSN-18aan,000-BMW-559,00 46 08.03 +62 10 05.0,Cas,UGSU+E,0.14941,15.2 - 17.4 V,11.533458333333332,62.168055555555554,,
ASASSN-18vb,000-BNS-386,00 17 09.51 +48 53 49.7,Cas,UGSU,--,15.1 - 21.1 V,4.289624999999999,48.89713888888889,ZTF18abuocxn,0.14383590271706195
ASASSN-19acs,000-BNJ-256,22 57 38.28 +53 36 42.8,Cas,UG,--,17.5 - 21.0 i g,344.4095,53.61188888888889,ZTF18abcrppo,0.15762428157989647
